id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
2349,2530,AVONDALE,NSW,150.766132,-34.505411,OAK FLATS DC,Delivery Area,Updated 6-Feb-2020,10703.0,Kiama - Shellharbour,107.0,Illawarra,R2,-34.5263141,150.7388665,10701113113.0,10701113113.0,107011131.0,Dapto - Avondale,10701.0,Dapto - Port Kembla,107.0,Illawarra,2.0,2.0,2.0,2.0,Whitlam,42.0776062011719,N1,PHN106,South Eastern NSW,Shellharbour,16900.0,Whitlam,Provincial
2079,2533,BOMBO,NSW,150.756883,-34.645377,KIAMA DC,Delivery Area,Updated 6-Feb-2020,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,R2,-34.654666,150.8522133,10703113901.0,10703113901.0,107031139.0,Kiama Downs - Minnamurra,10703.0,Kiama - Shellharbour,107.0,Illawarra,2.0,2.0,2.0,2.0,Gilmore,58.2839660644531,N2,PHN106,South Eastern NSW,Kiama,14400.0,Gilmore,Rural
20472,2534,BROUGHTON VILLAGE,NSW,150.7510656,-34.74500177,New South Wales Country 2,Delivery Area,Updated 6-Feb-2020,10703.0,Kiama - Shellharbour,107.0,Illawarra,R2,-34.7419,150.75,10703114020.0,10703114020.0,107031140.0,Kiama Hinterland - Gerringong,10703.0,Kiama - Shellharbour,107.0,Illawarra,2.0,2.0,2.0,5.0,Gilmore,62.0069961547852,N2,PHN106,South Eastern NSW,Kiama,14400.0,Gilmore,Rural
2095,2535,BACK FOREST,NSW,150.678303,-34.762116,NOWRA DC,Delivery Area,Updated 6-Feb-2020,11401.0,Shoalhaven,114.0,Southern Highlands and Shoalhaven,R2,-34.8414464,150.6778693,11401127210.0,11401127210.0,114011272.0,Berry - Kangaroo Valley,11401.0,Shoalhaven,114.0,Southern Highlands and Shoalhaven,2.0,2.0,3.0,3.0,Gilmore,,N2,PHN106,South Eastern NSW,Kiama,14400.0,Gilmore,Rural
2109,2536,BATEHAVEN,NSW,150.125945,-35.671272,BATEMANS BAY DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,11401.0,Shoalhaven,114.0,Southern Highlands and Shoalhaven,R3,-35.733333,150.2,10104101823.0,10104101823.0,101041018.0,Batemans Bay - South,10104.0,South Coast,101.0,Capital Region,2.0,2.0,4.0,4.0,Gilmore,140.425842285156,N2,PHN106,South Eastern NSW,Eurobodalla,12750.0,Gilmore,Rural
2137,2537,BERGALIA,NSW,149.912199,-35.939649,MORUYA DELIVERY,Delivery Area,Updated 6-Feb-2020,10104.0,South Coast,101.0,Capital Region,R3,-35.9961845,150.1229212,10104102616.0,10104102616.0,101041026.0,Moruya - Tuross Head,10104.0,South Coast,101.0,Capital Region,3.0,2.0,5.0,5.0,Gilmore,522.644592285156,N2,PHN106,South Eastern NSW,Eurobodalla,12750.0,Gilmore,Rural
2154,2538,BROOMAN,NSW,150.320507,-35.366161,ULLADULLA DELIVERY,Delivery Area,Updated 6-Feb-2020,11401.0,Shoalhaven,114.0,Southern Highlands and Shoalhaven,R3,-35.5052779,150.2345956,11401128310.0,11401128310.0,114011283.0,Ulladulla Region,11401.0,Shoalhaven,114.0,Southern Highlands and Shoalhaven,2.0,2.0,5.0,5.0,Gilmore,195.19580078125,N2,PHN106,South Eastern NSW,Shoalhaven,16950.0,Gilmore,Rural
2160,2539,BAWLEY POINT,NSW,150.393202,-35.522387,ULLADULLA DELIVERY,Delivery Area,Updated 6-Feb-2020,11401.0,Shoalhaven,114.0,Southern Highlands and Shoalhaven,R3,-35.515625,150.393727,11401128314.0,11401128314.0,114011283.0,Ulladulla Region,11401.0,Shoalhaven,114.0,Southern Highlands and Shoalhaven,2.0,2.0,5.0,5.0,Gilmore,7.26956844329834,N2,PHN106,South Eastern NSW,Shoalhaven,16950.0,Gilmore,Rural
2179,2540,BAMARANG,NSW,150.61644,-34.863483,NOWRA DC,Delivery Area,Updated 6-Feb-2020,90103.0,Jervis Bay,901.0,Other Territories,R3,-34.8956489,150.5193226,11401128105.0,11401128105.0,114011281.0,Tomerong - Wandandian - Woollamia,11401.0,Shoalhaven,114.0,Southern Highlands and Shoalhaven,2.0,2.0,3.0,3.0,Gilmore,0.0,N2,PHN106,South Eastern NSW,Kiama,14400.0,Gilmore,Rural
717,2541,BANGALEE,NSW,150.450994,-34.990592,NOWRA DC,Delivery Area,Updated 6-Feb-2020,11401.0,Shoalhaven,114.0,Southern Highlands and Shoalhaven,R3,-34.8443456,150.5646559,11401127732.0,11401127732.0,114011277.0,North Nowra - Bomaderry,11401.0,Shoalhaven,114.0,Southern Highlands and Shoalhaven,2.0,2.0,3.0,3.0,Gilmore,278.189025878906,N2,PHN106,South Eastern NSW,Shoalhaven,16950.0,Gilmore,Rural
724,2545,BELOWRA,NSW,149.792292,-36.127663,BODALLA LPO,Delivery Area,Updated 6-Feb-2020,10104.0,South Coast,101.0,Capital Region,R3,-36.1889638,149.6870813,10104102201.0,10104102201.0,101041022.0,Deua - Wadbilliga,10104.0,South Coast,101.0,Capital Region,3.0,3.0,5.0,5.0,Eden-Monaro,188.273193359375,N2,PHN106,South Eastern NSW,Eurobodalla,12750.0,Eden-Monaro,Rural
731,2546,AKOLELE,NSW,150.225372,-36.25486,NAROOMA DELIVERY,Delivery Area,Updated 6-Feb-2020,10104.0,South Coast,101.0,Capital Region,R3,-36.3466112,150.075097,10104102722.0,10104102722.0,101041027.0,Narooma - Bermagui,10104.0,South Coast,101.0,Capital Region,3.0,3.0,5.0,5.0,Eden-Monaro,23.264139175415,N2,PHN106,South Eastern NSW,Eurobodalla,12750.0,Eden-Monaro,Rural
751,2548,BERRAMBOOL,NSW,149.894825,-36.860723,MERIMBULA DELIVERY,Delivery Area,Updated 6-Feb-2020,10104.0,South Coast,101.0,Capital Region,R3,-36.8797779,149.9089246,10104102526.0,10104102526.0,101041025.0,Merimbula - Tura Beach,10104.0,South Coast,101.0,Capital Region,3.0,3.0,4.0,4.0,Eden-Monaro,40.2709007263184,N2,PHN106,South Eastern NSW,Bega Valley,10550.0,Eden-Monaro,Rural
755,2549,BALD HILLS,NSW,149.851694,-36.953196,MERIMBULA DELIVERY,Delivery Area,Updated 6-Feb-2020,10104.0,South Coast,101.0,Capital Region,R3,-36.9151215,149.8468432,10104102524.0,10104102524.0,101041025.0,Merimbula - Tura Beach,10104.0,South Coast,101.0,Capital Region,3.0,3.0,4.0,4.0,Eden-Monaro,,N2,PHN106,South Eastern NSW,Bega Valley,10550.0,Eden-Monaro,Rural
764,2550,ANGLEDALE,NSW,149.699222,-36.737758,BEGA DELIVERY,Delivery Area,Updated 6-Feb-2020,10104.0,South Coast,101.0,Capital Region,R3,-36.631667,149.884444,10104102017.0,10104102017.0,101041020.0,Bega-Eden Hinterland,10104.0,South Coast,101.0,Capital Region,3.0,3.0,5.0,5.0,Eden-Monaro,,N2,PHN106,South Eastern NSW,Bega Valley,10550.0,Eden-Monaro,Rural
1243,2551,BOYDTOWN,NSW,149.792364,-37.267687,EDEN LPO,Delivery Area,Updated 6-Feb-2020,10104.0,South Coast,101.0,Capital Region,R3,-37.1073348,149.8699399,10104102304.0,10104102304.0,101041023.0,Eden,10104.0,South Coast,101.0,Capital Region,3.0,3.0,5.0,5.0,Eden-Monaro,67.1145401000977,N2,PHN106,South Eastern NSW,Bega Valley,10550.0,Eden-Monaro,Rural
1254,2555,BADGERYS CREEK,NSW,150.741351,-33.883376,NARELLAN DC,Delivery Area,Updated 6-Feb-2020,12701.0,Bringelly - Green Valley,127.0,Sydney - South West,R1,-33.8787051,150.7504879,12701150515.0,12701159202.0,127011592.0,Badgerys Creek,12701.0,Bringelly - Green Valley,127.0,Sydney - South West,2.0,2.0,2.0,2.0,Werriwa,,N1,PHN105,South Western Sydney,Liverpool,14900.0,Werriwa,Outer Metropolitan
1255,2556,BRINGELLY,NSW,150.725207,-33.945707,NARELLAN DC,Delivery Area,Updated 6-Feb-2020,12701.0,Bringelly - Green Valley,127.0,Sydney - South West,R1,-33.9404662,150.7330562,12701150601.0,12701150601.0,127011506.0,Cobbitty - Leppington,12701.0,Bringelly - Green Valley,127.0,Sydney - South West,2.0,1.0,2.0,1.0,Werriwa,87.598518371582,N1,PHN105,South Western Sydney,Camden,11450.0,Werriwa,Outer Metropolitan
1256,2557,CATHERINE FIELD,NSW,150.774858,-33.993545,NARELLAN DC,Delivery Area,Updated 6-Feb-2020,12701.0,Bringelly - Green Valley,127.0,Sydney - South West,R1,-33.9833,150.76,12701150613.0,12701150613.0,127011506.0,Cobbitty - Leppington,12701.0,Bringelly - Green Valley,127.0,Sydney - South West,1.0,1.0,1.0,1.0,Macarthur,94.2374267578125,N1,PHN105,South Western Sydney,Camden,11450.0,Werriwa,Outer Metropolitan
1258,2558,EAGLE VALE,NSW,150.799483,-34.031602,MINTO DC,Delivery Area,Updated 6-Feb-2020,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,R1,-34.03686,150.81144,12302143806.0,12302143806.0,123021438.0,Claymore - Eagle Vale - Raby,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,1.0,1.0,1.0,1.0,Macarthur,93.9764556884766,N1,PHN105,South Western Sydney,Campbelltown,11500.0,Macarthur,Outer Metropolitan
1261,2559,BLAIRMOUNT,NSW,150.793614,-34.051274,MINTO DC,Delivery Area,Updated 6-Feb-2020,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,R1,-34.04881,150.78734,12302143832.0,12302143859.0,123021438.0,Claymore - Eagle Vale - Raby,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,1.0,1.0,1.0,1.0,Macarthur,,N1,PHN105,South Western Sydney,Campbelltown,11500.0,Macarthur,Outer Metropolitan
1263,2560,AIRDS,NSW,150.768408,-34.194216,MINTO DC,Delivery Area,Updated 6-Feb-2020,12303.0,Wollondilly,123.0,Sydney - Outer South West,R1,-34.0916,150.8249,12302143601.0,12302143601.0,123021436.0,Bradbury - Wedderburn,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,1.0,1.0,1.0,1.0,Macarthur,182.789810180664,N1,PHN106,South Eastern NSW,Campbelltown,11500.0,Macarthur,Outer Metropolitan
1281,2563,MENANGLE PARK,NSW,150.749847,-34.102735,NARELLAN DC,Delivery Area,Updated 6-Feb-2020,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,R1,-34.1028697,150.7504879,12302144409.0,12302144409.0,123021444.0,Rosemeadow - Glen Alpine,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,1.0,1.0,1.0,1.0,Macarthur,,N1,PHN105,South Western Sydney,Campbelltown,11500.0,Macarthur,Outer Metropolitan
1282,2564,GLENQUARIE,NSW,150.894916,-33.998362,GLENQUARIE LPO,Delivery Area,Updated 6-Feb-2020,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,R1,-33.9856979,150.8918021,12302144235.0,12302144235.0,123021442.0,Macquarie Fields - Glenfield,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,1.0,1.0,1.0,1.0,Werriwa,,N1,PHN105,South Western Sydney,Liverpool,14900.0,Werriwa,Outer Metropolitan
20517,2565,BARDIA,NSW,150.8618744,-33.97723383,Ingleburn,Delivery Area,Updated 6-Feb-2020,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,R1,-33.9782,150.858,12302144031.0,12302144031.0,123021440.0,Ingleburn - Denham Court,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,1.0,1.0,1.0,1.0,Macarthur,61.7525825500488,N1,PHN105,South Western Sydney,Liverpool,14900.0,Werriwa,Outer Metropolitan
1288,2566,BOW BOWING,NSW,150.842258,-34.027283,MINTO DC,Delivery Area,Updated 6-Feb-2020,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,R1,-34.01853,150.83816,12302144311.0,12302144311.0,123021443.0,Minto - St Andrews,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,1.0,1.0,1.0,1.0,Macarthur,43.9420890808105,N1,PHN105,South Western Sydney,Campbelltown,11500.0,Macarthur,Outer Metropolitan
1295,2567,CURRANS HILL,NSW,150.756493,-34.055155,NARELLAN DC,Delivery Area,Updated 6-Feb-2020,12302.0,Campbelltown (NSW),123.0,Sydney - Outer South West,R1,-34.04084,150.76853,12301143532.0,12301143532.0,123011435.0,Mount Annan - Currans Hill,12301.0,Camden,123.0,Sydney - Outer South West,1.0,1.0,1.0,1.0,Hume,,N1,PHN105,South Western Sydney,Camden,11450.0,Macarthur,Outer Metropolitan
1302,2568,MENANGLE,NSW,150.718007,-34.147379,NARELLAN DC,Delivery Area,Updated 6-Feb-2020,12303.0,Wollondilly,123.0,Sydney - Outer South West,R1,-34.1380681,150.7098171,12303144619.0,12303144619.0,123031446.0,Douglas Park - Appin,12303.0,Wollondilly,123.0,Sydney - Outer South West,2.0,2.0,2.0,2.0,Hume,,N1,PHN105,South Western Sydney,Campbelltown,11500.0,Hume,Provincial
1303,2569,DOUGLAS PARK,NSW,150.708875,-34.196004,NARELLAN DC,Delivery Area,Updated 6-Feb-2020,12303.0,Wollondilly,123.0,Sydney - Outer South West,R1,-34.1924773,150.7040079,12303144601.0,12303144601.0,123031446.0,Douglas Park - Appin,12303.0,Wollondilly,123.0,Sydney - Outer South West,2.0,2.0,2.0,2.0,Hume,132.361297607422,N1,PHN105,South Western Sydney,Campbelltown,11500.0,Hume,Provincial
1304,2570,BELIMBLA PARK,NSW,150.525292,-34.042913,NARELLAN DC,Delivery Area,Updated 6-Feb-2020,12701.0,Bringelly - Green Valley,127.0,Sydney - South West,R1,-34.0856753,150.5385422,12303144805.0,12303144805.0,123031448.0,The Oaks - Oakdale,12303.0,Wollondilly,123.0,Sydney - Outer South West,2.0,2.0,2.0,2.0,Hume,352.141845703125,N1,PHN105,South Western Sydney,Wollondilly,18400.0,Macarthur,Outer Metropolitan
20518,2571,BALMORAL,NSW,150.5152938,-34.30254366,Picton,Delivery Area,Updated 6-Feb-2020,12303.0,Wollondilly,123.0,Sydney - Outer South West,R1,-34.315278,150.517778,11402128501.0,11402128501.0,114021285.0,Hill Top - Colo Vale,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,2.0,2.0,5.0,5.0,Hume,411.396636962891,N1,PHN105,South Western Sydney,Wollondilly,18400.0,Hume,Provincial
1335,2572,LAKESLAND,NSW,150.559186,-34.193052,NARELLAN DC,Delivery Area,Updated 6-Feb-2020,12303.0,Wollondilly,123.0,Sydney - Outer South West,R1,-34.166667,150.533333,12303144720.0,12303144720.0,123031447.0,Picton - Tahmoor - Buxton,12303.0,Wollondilly,123.0,Sydney - Outer South West,2.0,2.0,5.0,5.0,Hume,299.175994873047,N1,PHN105,South Western Sydney,Wollondilly,18400.0,Hume,Provincial
1337,2573,TAHMOOR,NSW,150.584634,-34.218439,NARELLAN DC,Delivery Area,Updated 6-Feb-2020,12303.0,Wollondilly,123.0,Sydney - Outer South West,R1,-34.233219,150.587872,12303144702.0,12303144702.0,123031447.0,Picton - Tahmoor - Buxton,12303.0,Wollondilly,123.0,Sydney - Outer South West,2.0,2.0,5.0,5.0,Hume,283.663696289063,N1,PHN105,South Western Sydney,Wollondilly,18400.0,Hume,Provincial
20519,2574,AVON,NSW,150.6685734,-34.4254438,New South Wales Country 1,Delivery Area,Updated 6-Feb-2020,12303.0,Wollondilly,123.0,Sydney - Outer South West,R2,-34.4254105,150.6685684,10702113501.0,10702113501.0,107021135.0,Illawarra Catchment Reserve,10702.0,Illawarra Catchment Reserve,107.0,Illawarra,2.0,2.0,2.0,2.0,Hume,321.0,N1,PHN106,South Eastern NSW,Wollongong,18450.0,Hume,Provincial
1341,2575,ALPINE,NSW,150.342214,-34.347195,BOWRAL DC,Delivery Area,Updated 6-Feb-2020,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,R3,-34.405833,150.509167,11402128515.0,11402128515.0,114021285.0,Hill Top - Colo Vale,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,2.0,2.0,3.0,3.0,Whitlam,666.691833496094,N2,PHN105,South Western Sydney,Wingecarribee,18350.0,Whitlam,Provincial
1355,2576,BONG BONG,NSW,150.503502,-34.525612,BOWRAL DC,Delivery Area,Updated 6-Feb-2020,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,R3,-34.4787669,150.4179006,11402128402.0,11402128402.0,114021284.0,Bowral,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,2.0,2.0,3.0,3.0,Whitlam,,N2,PHN105,South Western Sydney,Wingecarribee,18350.0,Whitlam,Provincial
1362,2577,AVOCA,NSW,150.410978,-34.595027,BOWRAL DC,Delivery Area,Updated 6-Feb-2020,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,R3,-34.615278,150.484722,11402128807.0,11402128807.0,114021288.0,Robertson - Fitzroy Falls,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,2.0,2.0,3.0,3.0,Whitlam,641.103881835938,N2,PHN106,South Eastern NSW,Wingecarribee,18350.0,Whitlam,Provincial
963,2578,BUNDANOON,NSW,150.293226,-34.715579,BUNDANOON LPO,Delivery Area,Updated 6-Feb-2020,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,R3,-34.6559402,150.2921468,11402128914.0,11402128914.0,114021289.0,Southern Highlands,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,2.0,2.0,5.0,5.0,Hume,,N2,PHN105,South Western Sydney,Wingecarribee,18350.0,Hume,Provincial
964,2579,BIG HILL,NSW,150.13033,-34.711848,MARULAN LPO,Delivery Area,Updated 6-Feb-2020,11402.0,Southern Highlands,114.0,Southern Highlands and Shoalhaven,R3,-34.5485,150.00121,10101100232.0,10105154019.0,101051540.0,Goulburn Region,10105.0,Goulburn - Mulwaree,101.0,Capital Region,2.0,2.0,5.0,5.0,Hume,,N2,PHN106,South Eastern NSW,Wingecarribee,18350.0,Whitlam,Provincial
972,2580,BANNABY,NSW,149.729215,-34.726283,GOULBURN DC,Delivery Area,Updated 6-Feb-2020,12402.0,Blue Mountains - South,124.0,Sydney - Outer West and Blue Mountains,R3,-34.4129064,149.9080875,10101100232.0,10105154019.0,101051540.0,Goulburn Region,10105.0,Goulburn - Mulwaree,101.0,Capital Region,2.0,2.0,5.0,5.0,Hume,652.819946289063,N2,PHN107,Western NSW,Goulburn Mulwaree,13310.0,Hume,Provincial
1015,2581,BELLMOUNT FOREST,NSW,149.286631,-34.764484,GUNNING LPO,Delivery Area,Updated 6-Feb-2020,10102.0,Queanbeyan,101.0,Capital Region,R3,-34.921802,149.2427615,10101100425.0,10106154214.0,101061542.0,Yass Region,10106.0,Young - Yass,101.0,Capital Region,2.0,2.0,5.0,5.0,Hume,,N2,PHN106,South Eastern NSW,Upper Lachlan Shire,17640.0,Hume,Provincial
20541,2582,BANGO,NSW,148.9655031,-34.75833012,Yass,Delivery Area,Updated 6-Feb-2020,11302.0,Tumut - Tumbarumba,113.0,Riverina,R3,-34.7710566,148.9227788,10101100308.0,10106154108.0,101061541.0,Yass,10106.0,Young - Yass,101.0,Capital Region,2.0,2.0,4.0,4.0,Eden-Monaro,666.822875976563,N2,PHN110,Murrumbidgee,Yass Valley,18710.0,Riverina,Rural
1050,2583,BIGGA,NSW,149.254163,-34.196526,CROOKWELL LPO,Delivery Area,Updated 6-Feb-2020,10301.0,Bathurst,103.0,Central West,R3,-34.0807676,149.221187,10101100210.0,10105154003.0,101051540.0,Goulburn Region,10105.0,Goulburn - Mulwaree,101.0,Capital Region,3.0,3.0,5.0,5.0,Hume,751.631896972656,N2,PHN110,Murrumbidgee,Upper Lachlan Shire,17640.0,Hume,Provincial
1075,2584,BINALONG,NSW,148.555243,-34.711018,BINALONG LPO,Delivery Area,Updated 6-Feb-2020,10101.0,Goulburn - Yass,101.0,Capital Region,R3,-34.6796688,148.6687118,10101100419.0,10106154203.0,101061542.0,Yass Region,10106.0,Young - Yass,101.0,Capital Region,2.0,2.0,5.0,5.0,Eden-Monaro,,N2,PHN106,South Eastern NSW,Hilltops,13910.0,Eden-Monaro,Rural
1077,2585,GALONG,NSW,148.498501,-34.572329,GALONG LPO,Delivery Area,Updated 6-Feb-2020,10101.0,Goulburn - Yass,101.0,Capital Region,R3,-34.6006042,148.5315297,10101100620.0,10106154403.0,101061544.0,Young Region,10106.0,Young - Yass,101.0,Capital Region,2.0,2.0,5.0,5.0,Riverina,411.688842773438,N2,PHN110,Murrumbidgee,Hilltops,13910.0,Riverina,Rural
1078,2586,BOOROWA,NSW,148.797264,-34.378631,BOOROWA LPO,Delivery Area,Updated 6-Feb-2020,10101.0,Goulburn - Yass,101.0,Capital Region,R3,-34.439287,148.7225847,10101100601.0,10106154417.0,101061544.0,Young Region,10106.0,Young - Yass,101.0,Capital Region,2.0,2.0,5.0,5.0,Hume,,N2,PHN110,Murrumbidgee,Hilltops,13910.0,Riverina,Rural
1087,2587,AURVILLE,NSW,148.360971,-34.505797,HARDEN LPO,Delivery Area,Updated 6-Feb-2020,10101.0,Goulburn - Yass,101.0,Capital Region,R3,-34.5493444,148.3678102,10101100619.0,10106154404.0,101061544.0,Young Region,10106.0,Young - Yass,101.0,Capital Region,2.0,2.0,5.0,5.0,Riverina,410.309265136719,N2,PHN110,Murrumbidgee,Hilltops,13910.0,Shortland,Provincial
1097,2588,CULLINGA,NSW,148.255601,-34.599488,Wagga 3,,Updated 6-Feb-2020,11303.0,Wagga Wagga,113.0,Riverina,R3,-34.5677,148.172,11303126308.0,11303126308.0,113031263.0,Cootamundra,11303.0,Wagga Wagga,113.0,Riverina,2.0,2.0,5.0,5.0,Riverina,444.346069335938,N2,PHN110,Murrumbidgee,Cootamundra-Gundagai Regional,12160.0,Riverina,Rural
1099,2590,BETHUNGRA,NSW,147.896911,-34.714515,BETHUNGRA LPO,Delivery Area,Updated 6-Feb-2020,11303.0,Wagga Wagga,113.0,Riverina,R3,-34.766667,147.85,11303126515.0,11303126515.0,113031265.0,Junee,11303.0,Wagga Wagga,113.0,Riverina,3.0,3.0,5.0,5.0,Riverina,418.198028564453,N2,PHN110,Murrumbidgee,Cootamundra-Gundagai Regional,12160.0,Riverina,Rural
1102,2594,ASHVILLE,NSW,148.10732,-34.231083,Young,,Updated 6-Feb-2020,11303.0,Wagga Wagga,113.0,Riverina,R3,-34.0904,148.051,10101100612.0,10106154414.0,101061544.0,Young Region,10106.0,Young - Yass,101.0,Capital Region,3.0,3.0,5.0,5.0,Riverina,,N2,PHN110,Murrumbidgee,Hilltops,13910.0,Riverina,Rural
1117,2600,BARTON,ACT,149.201072,-35.302911,CANBERRA SOUTH DC,Delivery Area,Updated 6-Feb-2020,80109.0,Woden,801.0,Australian Capital Territory,R2,-35.307778,149.134444,80106106503.0,80106112903.0,801061129.0,Barton,80106.0,South Canberra,801.0,Australian Capital Territory,1.0,1.0,1.0,1.0,Canberra,,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399.0,Canberra,Inner Metropolitan
1131,2601,ACTON,ACT,149.113796,-35.275863,CANBERRA GPO DC,Delivery Area,Updated 6-Feb-2020,80106.0,South Canberra,801.0,Australian Capital Territory,R2,-35.279444,149.119444,80105104901.0,80105104901.0,801051049.0,Acton,80105.0,North Canberra,801.0,Australian Capital Territory,1.0,1.0,1.0,1.0,Canberra,574.126647949219,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399.0,Canberra,Inner Metropolitan
1135,2602,AINSLIE,ACT,149.148147,-35.248071,MITCHELL DC,Delivery Area,Updated 6-Feb-2020,80105.0,North Canberra,801.0,Australian Capital Territory,R2,-35.262778,149.144167,80105105010.0,80105105018.0,801051050.0,Ainslie,80105.0,North Canberra,801.0,Australian Capital Territory,1.0,1.0,1.0,1.0,Canberra,584.420959472656,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399.0,Canberra,Inner Metropolitan
1142,2603,FORREST,ACT,149.125739,-35.330382,CANBERRA SOUTH DC,Delivery Area,Updated 6-Feb-2020,80106.0,South Canberra,801.0,Australian Capital Territory,R2,-35.318056,149.125,80106106302.0,80106106302.0,801061063.0,Forrest,80106.0,South Canberra,801.0,Australian Capital Territory,1.0,1.0,1.0,1.0,Canberra,602.187927246094,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399.0,Canberra,Inner Metropolitan
1146,2604,CAUSEWAY,ACT,149.147614,-35.336413,CANBERRA SOUTH DC,Delivery Area,Updated 6-Feb-2020,80106.0,South Canberra,801.0,Australian Capital Territory,R2,-35.3152065,149.1507824,80106106509.0,80106113102.0,801061131.0,Kingston (ACT),80106.0,South Canberra,801.0,Australian Capital Territory,1.0,1.0,1.0,1.0,Canberra,580.572265625,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399.0,Canberra,Inner Metropolitan
1149,2605,CURTIN,ACT,149.093455,-35.335821,PHILLIP DC,Delivery Area,Updated 6-Feb-2020,80109.0,Woden,801.0,Australian Capital Territory,R2,-35.325,149.077778,80109110011.0,80109110011.0,801091100.0,Curtin,80109.0,Woden Valley,801.0,Australian Capital Territory,1.0,1.0,1.0,1.0,Canberra,,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399.0,Canberra,Inner Metropolitan
1152,2606,CHIFLEY,ACT,149.092601,-35.351693,PHILLIP DC,Delivery Area,Updated 6-Feb-2020,80109.0,Woden,801.0,Australian Capital Territory,R2,-35.351111,149.077778,80109109901.0,80109109901.0,801091099.0,Chifley,80109.0,Woden Valley,801.0,Australian Capital Territory,1.0,1.0,1.0,1.0,Bean,599.234741210938,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399.0,Canberra,Inner Metropolitan
1159,2607,FARRER,ACT,149.094831,-35.369991,PHILLIP DC,Delivery Area,Updated 6-Feb-2020,80109.0,Woden,801.0,Australian Capital Territory,R2,-35.377222,149.105278,80109110104.0,80109110104.0,801091101.0,Farrer,80109.0,Woden Valley,801.0,Australian Capital Territory,1.0,1.0,1.0,1.0,Bean,,N2,PHN801,Australian Capital Territory,Unincorporated ACT,89399.0,Bean,Inner Metropolitan
4303,2608,CIVIC SQUARE,ACT,149.129372,-35.282868,CIVIC SQUARE,Post Office Boxes,Updated 25-Jan-2020,,,,,R2,-35.2812438,149.1308292,80105105304.0,80105105310.0,801051053.0,Civic,80105.0,North Canberra,801.0,Australian Capital Territory,1.0,1.0,1.0,1.0,Canberra,,N2,,,Unincorporated ACT,89399.0,Hume,
